GPS speed,OBD speed,Engine RPM,Throttle position,Engine load,Coolant Temperature,engine_condition,Fuel Consumption,CO2 Emission,Engine Temperature,Brake Oil,Maintenance Score
148.0099777,148.7824422,634.2186354,9.354974468,13.39215864,41.37010791,MODERATE,7.5,180.6,47.4,10,80
112.1524368,116.4650242,1972.222228,5.909853465,0.788577958,40.16704664,MODERATE,9.66,193.4,59.6,10,75.7
119.6628675,119.1027523,514.7298242,30.44117105,5.614294836,33.27295271,MODERATE,9.63,193.9,38.9,10,75.7
79.97843743,77.96444622,915.8499356,18.50739917,5.024611775,37.15702211,MODERATE,9.75,200.5,45.5,10,75.5
70.72122709,67.79879084,1578.927652,4.505607216,9.266087298,40.73495645,MODERATE,8.81,198.4,58.3,10,77.4
119.0505072,118.7290216,773.6648515,7.841974447,1.484580703,49.99913266,MODERATE,7.31,176.4,58.2,10,80.4
128.0644653,131.7103864,965.1856616,0.75590665,0.514352092,71.77693649,MODERATE,7.08,169.2,82.9,10,80.8
84.19326344,84.10055531,2203.335007,2.95548305,3.006179438,51.243356,MODERATE,9.68,203,73.8,10,75.6
140.3068594,144.6749546,1483.886731,7.60622116,1.02841256,37.12533813,MODERATE,9.31,191.8,53,10,76.4
43.09880991,42.30654041,1073.173557,7.994217737,6.084819571,47.49943546,MODERATE,8.49,189.2,59.4,10,78
145.1208287,145.9806,1581.16404,11.66365312,1.805894108,51.72916204,MODERATE,10.07,199.6,67.8,10,74.9
109.2883963,106.53052,752.5818845,8.809409942,15.66720685,44.61532835,MODERATE,7.32,170.8,52.8,10,80.4
83.03154292,78.52187131,843.5767036,8.248430562,16.80782905,31.06730677,MODERATE,8.5,182.2,39.4,10,78
134.7437881,138.141181,1108.462805,6.207656916,15.44634058,35.36637075,MODERATE,8.76,179.9,47.6,10,77.5
122.8303906,124.9791699,903.25381,11.9606125,5.365002363,54.12926401,MODERATE,7.57,174.2,62.5,10,79.9
143.5915077,142.5731638,2975.389479,0.865671072,1.147128948,43.43473892,MODERATE,10.71,208.1,73.6,10,73.6
108.7613866,106.1246214,1164.801613,12.38646199,7.203286256,44.05994546,MODERATE,8.99,194.3,56.1,10,77
27.12870249,25.24892099,1562.546857,7.750201512,10.28417915,32.70326101,MODERATE,9.31,190.4,48,10,76.4
107.6868643,108.3375485,732.3017807,6.62758123,1.996100355,53.74503069,MODERATE,7.14,167.5,60.4,10,80.7
114.5422948,118.4195477,881.85284,5.113522192,11.79767801,50.36931772,MODERATE,7.81,176.4,60.1,10,79.4
69.75966509,70.81071385,1157.083922,13.75261823,7.039110598,43.33238575,MODERATE,8.83,189.8,55.7,10,77.3
58.07978605,56.84125736,3177.361227,4.182137629,2.798081858,31.68441612,MODERATE,11.94,218.8,64.9,10,71.1
124.3760223,124.3387256,695.5349827,14.60022194,6.513449807,40.35702395,MODERATE,8.27,178.4,46,10,78.5
89.49943604,90.40987037,1537.38446,3.116248505,8.965778595,40.12385274,MODERATE,9.19,190.1,54,10,76.6
28.42388948,31.86094435,1721.721586,2.252253642,3.195342517,34.93274389,MODERATE,8.89,194.1,51.8,10,77.2
128.6346211,129.0078002,855.4749124,2.920464577,19.95640972,40.69090125,MODERATE,8.27,176.3,48,10,78.5
148.0099777,148.7824422,634.2186354,9.354974468,13.39215864,41.37010791,MODERATE,8.46,184.1,46.1,10,78.1
47.16150396,49.70266874,1358.637849,13.51069044,4.882969697,32.99767196,MODERATE,9.39,194,47.3,10,76.2
113.9830212,116.0908596,718.7477416,3.38766678,5.114016095,68.40909317,MODERATE,6.82,158.5,75.5,10,81.4
124.3760223,124.3387256,695.5349827,14.60022194,6.513449807,40.35702395,MODERATE,8.32,183.2,45.8,10,78.4
145.1208287,145.9806,1581.16404,11.66365312,1.805894108,51.72916204,MODERATE,9.1,191.1,68.3,10,76.8
109.7041601,105.7494014,1042.21918,11.55033255,4.11792958,48.35859684,MODERATE,8.66,186.9,58.8,10,77.7
109.2883963,106.53052,752.5818845,8.809409942,15.66720685,44.61532835,MODERATE,7.35,166.2,50.4,10,80.3
128.0644653,131.7103864,965.1856616,0.75590665,0.514352092,71.77693649,MODERATE,6.69,171.8,81.3,10,81.6
134.182834,136.793714,950.6491899,13.67967368,1.164993922,48.07890656,MODERATE,8.03,180.2,58,10,78.9
77.8019668,78.51808115,1002.345546,16.37547688,8.157750346,32.80222906,MODERATE,9.24,196.1,43.8,10,76.5
130.8333404,130.1873611,638.3845972,16.05148519,14.03463821,35.87883146,MODERATE,8.64,178.6,42.1,10,77.7
94.99252235,93.90239023,1329.80916,14.01811114,5.199063582,32.25171888,MODERATE,8.96,194.9,47.4,10,77.1
114.5422948,118.4195477,881.85284,5.113522192,11.79767801,50.36931772,MODERATE,8.14,180.3,59.7,10,78.7
60.77277602,59.44007176,507.561399,18.96574464,1.273623486,53.39602921,MODERATE,6.83,166.7,59.4,10,81.3
95.34151906,96.30037941,1859.109818,15.73662143,1.865309822,34.51160211,MODERATE,9.29,187,53.5,10,76.4
78.81052877,76.53301993,1089.898459,10.46673252,4.320224209,57.07434674,MODERATE,8.46,193.1,68.6,10,78.1
125.1681322,124.929567,542.3295776,35.90545946,1.308331217,33.68597758,MODERATE,9.8,200.2,39.3,10,75.4
113.9830212,116.0908596,718.7477416,3.38766678,5.114016095,68.40909317,MODERATE,7.68,179.3,77.2,10,79.6
146.5548376,148.6102416,1522.698108,13.64698014,4.199584414,37.09179198,MODERATE,9.08,192.8,52.3,10,76.8
119.9022901,120.50377,789.9830229,2.891142735,18.14323788,38.74966675,MODERATE,7.93,177.6,47.5,10,79.1
132.7259621,130.3190436,679.9102521,2.198720857,14.4954862,53.03751969,MODERATE,7.85,184,59.4,10,79.3
69.75966509,70.81071385,1157.083922,13.75261823,7.039110598,43.33238575,MODERATE,8.92,194.2,54.7,10,77.2
23.98029829,24.39980167,838.568403,2.578650645,27.70126985,30.27486388,MODERATE,8.21,177.2,37.4,10,78.6
106.5156142,102.0907305,924.1864,10.94116301,7.343565442,31.02845261,MODERATE,7.75,180.4,38,10,79.5
70.72122709,67.79879084,1578.927652,4.505607216,9.266087298,40.73495645,MODERATE,9.44,193.3,55.7,10,76.1
65.02498278,65.30541809,508.4887635,13.16375018,9.454722757,62.40169984,MODERATE,8.02,177,66.4,10,79
108.6947005,112.4349015,834.3386238,3.894742174,12.29965579,36.18820019,MODERATE,7.97,180.5,44,10,79.1
130.9306062,132.6380501,2625.078433,3.006806737,0.474649048,40.69996062,MODERATE,10.45,204.7,66.1,10,74.1
88.10501692,87.61964392,3469.302469,0.439540216,1.466773581,35.36092914,MODERATE,11.85,212.6,68.9,10,71.3
14.48017053,9.58131655,1609.490162,0.20090838,6.065097616,42.75003899,MODERATE,8.1,180.9,59.5,10,78.8
132.7259621,130.3190436,679.9102521,2.198720857,14.4954862,53.03751969,MODERATE,7.2,167.7,58.8,10,80.6
49.89817514,46.91619038,1021.959138,8.796133883,5.407945604,49.91112548,MODERATE,9.27,190.4,61.2,10,76.5
117.9301437,121.1905904,681.4097962,15.66989126,5.844255524,34.32905657,MODERATE,8.56,196.1,40.4,10,77.9
114.8267846,119.4656348,1215.571408,5.571292985,8.392528021,32.4001086,MODERATE,8,171.1,45.7,10,79
65.32510531,67.47506178,503.9308545,3.992923805,1.716611223,51.32354096,MODERATE,7.52,180.8,54.5,10,80
109.2883963,106.53052,752.5818845,8.809409942,15.66720685,44.61532835,MODERATE,8.64,179.9,52.3,10,77.7
127.8841398,126.73374,560.1373925,12.65629694,11.24463467,36.76621216,MODERATE,7.25,170.9,41.4,10,80.5
118.7298928,114.7801295,753.8050548,0.024034857,7.094777015,62.79951097,MODERATE,7.35,171.2,71.4,10,80.3
148.0099777,148.7824422,634.2186354,9.354974468,13.39215864,41.37010791,MODERATE,8.58,182.9,48.3,10,77.8
45.0304103,45.82097055,1352.097422,12.93022074,13.55271407,35.77161878,MODERATE,9.65,199.1,48.8,10,75.7
115.8880438,120.4130646,728.8169264,17.31020933,1.66535306,48.74637452,MODERATE,8.75,190.8,56.7,10,77.5
145.8952156,148.2603641,570.501654,0.136804921,11.45541712,46.22429664,MODERATE,7.06,175.7,52.5,10,80.9
129.1395724,131.3389928,1296.694234,0.00022273,4.764562811,48.26065967,MODERATE,8.5,191.5,61.8,10,78
99.17314046,94.42428702,2850.863454,0.425719925,4.136262576,30.88236069,MODERATE,11.18,218.5,60.2,10,72.6
122.6129026,125.9452923,673.810446,16.7620552,0.326478919,44.6114414,MODERATE,8.32,175.5,51.2,10,78.4
144.8687295,144.7616695,1804.258861,2.890104155,10.75043793,32.10766773,MODERATE,9.64,193.2,50.4,10,75.7
23.98029829,24.39980167,838.568403,2.578650645,27.70126985,30.27486388,MODERATE,7.05,167.2,37.7,10,80.9
105.1994313,104.6968764,2461.17466,2.871695332,2.253011337,43.01981019,MODERATE,10.06,198.9,67.2,10,74.9
60.77277602,59.44007176,507.561399,18.96574464,1.273623486,53.39602921,MODERATE,8.14,177.4,57.7,10,78.7
110.7977839,112.9294,2536.254385,4.702608989,5.568404621,36.64280612,MODERATE,10.99,210.2,62.4,10,73
144.8687295,144.7616695,1804.258861,2.890104155,10.75043793,32.10766773,MODERATE,10.27,204.1,49.9,10,74.5
58.07978605,56.84125736,3177.361227,4.182137629,2.798081858,31.68441612,MODERATE,12.24,234.9,65.2,10,70.5
40.7099291,40.2669378,2533.81116,2.951508273,5.648378583,44.6906879,MODERATE,9.58,195.7,69,10,75.8
70.72122709,67.79879084,1578.927652,4.505607216,9.266087298,40.73495645,MODERATE,10.22,198.7,53.8,10,74.6
93.59996492,95.38270521,1253.94507,15.79959459,1.05553745,45.28054985,MODERATE,9.89,198.8,57.9,10,75.2
112.1524368,116.4650242,1972.222228,5.909853465,0.788577958,40.16704664,MODERATE,9.29,201.4,59.6,10,76.4
47.16150396,49.70266874,1358.637849,13.51069044,4.882969697,32.99767196,MODERATE,9.43,191.4,46.7,10,76.1
7.454854062,9.438986555,702.1446642,21.11095716,2.522986718,50.45660484,MODERATE,10.13,199.8,55.7,10,74.7
145.8952156,148.2603641,570.501654,0.136804921,11.45541712,46.22429664,MODERATE,6.7,163.6,52.4,10,81.6
126.9825827,124.4470574,2476.721067,0.879138995,3.04625891,48.70254962,MODERATE,10.48,207.8,73.9,10,74
78.09627875,73.96367845,1067.295803,8.722047031,14.90899096,32.41806973,MODERATE,9.29,196.6,44,10,76.4
89.49943604,90.40987037,1537.38446,3.116248505,8.965778595,40.12385274,MODERATE,7.54,181,55.3,10,79.9
103.7480162,103.2533087,2447.44074,0.814443979,4.946498713,52.08695084,MODERATE,9.82,188.9,78.1,10,75.4
128.9038283,129.3815133,1664.517688,5.412699471,6.191036973,52.94854277,MODERATE,9.16,193.7,70.9,10,76.7
42.79637423,41.57660583,1343.107419,5.642582163,0.75943166,69.43204704,MODERATE,8.62,178.7,82.3,10,77.8
1.800770005,5.051735659,500.0363489,5.005359327,9.307582451,61.75239341,MODERATE,7.97,181.6,67.7,10,79.1
61.25695209,60.38339815,2055.157113,1.551575284,8.644111955,37.85490567,MODERATE,9.64,199.8,57.8,10,75.7
87.70525568,86.4937305,561.839968,13.60968134,10.95424601,35.59934415,MODERATE,7.23,181.1,43.9,10,80.5
72.55206686,74.16099377,1653.537143,9.505334985,5.531803226,32.42440229,MODERATE,9.19,195.1,48.2,10,76.6
122.880613,122.9479807,1166.814149,6.10479063,7.189169721,49.7324737,MODERATE,8.82,192.5,60.3,10,77.4
23.98029829,24.39980167,838.568403,2.578650645,27.70126985,30.27486388,MODERATE,7.49,173.4,41.1,10,80
147.4226585,145.9333006,1028.662926,4.807408921,16.1375652,35.06113222,MODERATE,8.65,185.2,46.4,10,77.7
97.22257452,93.97221704,1108.731775,6.188975723,4.713395249,48.75905937,MODERATE,7.94,182.5,61.2,10,79.1
66.46225232,68.0048393,1088.285715,4.508506958,3.308655458,66.64130453,MODERATE,7.48,187.2,79,10,80
113.9830212,116.0908596,718.7477416,3.38766678,5.114016095,68.40909317,MODERATE,7.09,170.4,74.4,10,80.8
18.19570568,17.18261534,529.306606,9.954742011,3.005261357,67.13107812,MODERATE,7.54,171.5,73.6,10,79.9
104.0576608,107.0060474,739.459461,17.11785822,4.834889357,40.6669206,MODERATE,8.78,193.2,48.4,10,77.4
128.0644653,131.7103864,965.1856616,0.75590665,0.514352092,71.77693649,MODERATE,7.65,171.2,81.8,10,79.7
19.16176242,18.07468663,2066.566788,4.945940379,3.177031535,45.34720741,MODERATE,9.8,198,67,10,75.4
109.2883963,106.53052,752.5818845,8.809409942,15.66720685,44.61532835,MODERATE,8.81,189,52.3,10,77.4
78.09627875,73.96367845,1067.295803,8.722047031,14.90899096,32.41806973,MODERATE,8.8,191.9,43.2,10,77.4
112.1524368,116.4650242,1972.222228,5.909853465,0.788577958,40.16704664,MODERATE,9.64,196.7,59,10,75.7
112.5324638,107.9071774,540.8605848,8.790729133,16.89270664,33.11445581,MODERATE,7.3,172.1,38.6,10,80.4
94.43365453,93.86271103,1047.771732,1.173103972,13.80105906,58.60105143,MODERATE,7.99,181.3,68,10,79
145.3349857,142.2976831,1958.952983,2.17219495,11.95703446,33.12889314,MODERATE,9.99,197.5,52.2,10,75
83.03154292,78.52187131,843.5767036,8.248430562,16.80782905,31.06730677,MODERATE,8.4,187.1,38.6,10,78.2
7.466365723,2.688722754,1029.833531,5.199216445,10.04904573,33.19779711,MODERATE,7.68,169.5,43.6,10,79.6
107.4461781,109.5302353,2003.035506,4.993373358,5.080228509,46.46266195,MODERATE,10.12,202.5,64.5,10,74.8
106.5156142,102.0907305,924.1864,10.94116301,7.343565442,31.02845261,MODERATE,8.47,180.4,40.5,10,78.1
75.24293239,73.69524011,1251.140163,7.187194121,7.246082376,57.00780567,MODERATE,8.74,192.5,70.6,10,77.5
98.46137093,100.6867056,2384.635188,1.917079075,6.794866903,34.43767889,MODERATE,10.15,201.3,58.6,10,74.7
88.10501692,87.61964392,3469.302469,0.439540216,1.466773581,35.36092914,MODERATE,12.24,220.3,71.9,10,70.5
39.54101892,38.59953575,2256.840177,6.99456091,2.502895291,38.09451538,MODERATE,11.5,216.4,58.6,10,72
34.61480782,35.02931928,1956.0023,3.213110271,0.92037157,69.83212259,MODERATE,9.12,187.6,87.8,10,76.8
94.43365453,93.86271103,1047.771732,1.173103972,13.80105906,58.60105143,MODERATE,7.55,174.3,69.5,10,79.9
122.880613,122.9479807,1166.814149,6.10479063,7.189169721,49.7324737,MODERATE,8.52,191,61,10,78
59.67727084,57.19217223,551.3410675,25.71056888,1.767604267,42.33046926,MODERATE,7.89,172.1,47.6,10,79.2
9.505237086,5.874480402,1422.236694,15.00581109,4.575378736,33.55972291,MODERATE,9.22,192.3,48.5,10,76.6
6.766649328,7.269784551,988.7511407,2.657617555,14.81095737,59.88708473,MODERATE,8.04,178.9,69.6,10,78.9
115.8880438,120.4130646,728.8169264,17.31020933,1.66535306,48.74637452,MODERATE,7.75,173.3,54.2,10,79.5
116.7496407,114.6784918,1321.781421,5.48209384,8.215031439,32.68312257,MODERATE,8.3,182.6,47.8,10,78.4
47.08096359,49.26297564,747.4488074,8.810968521,20.01749066,36.30433628,MODERATE,8.6,183.6,44.3,10,77.8
94.43365453,93.86271103,1047.771732,1.173103972,13.80105906,58.60105143,MODERATE,7.78,176,69.4,10,79.4
42.2187023,43.08086997,760.1717934,16.48180924,1.468832862,55.29009873,MODERATE,8.08,173,62.3,10,78.8
114.8267846,119.4656348,1215.571408,5.571292985,8.392528021,32.4001086,MODERATE,7.16,167.1,43,10,80.7
142.267996,146.5300932,1006.789961,1.600790935,9.719595241,40.08577416,MODERATE,7.81,179.1,50.1,10,79.4
97.52452988,98.85209518,921.9147529,10.78638058,5.225487671,37.5915181,MODERATE,8.43,177.6,46.3,10,78.1
49.89817514,46.91619038,1021.959138,8.796133883,5.407945604,49.91112548,MODERATE,7.72,178.6,61,10,79.6
137.2839241,136.904745,552.9828034,3.879189694,6.242757149,58.9885031,MODERATE,7.5,176.9,64.5,10,80
132.7813281,132.8804065,944.8846394,13.15652591,6.849234644,38.56180281,MODERATE,9.35,187.9,48,10,76.3
55.45581593,59.46800138,2151.036341,6.26034878,2.262826742,35.48441987,MODERATE,10.55,199.5,55.6,10,73.9
106.5156142,102.0907305,924.1864,10.94116301,7.343565442,31.02845261,MODERATE,7.8,181.4,40.3,10,79.4
98.68763053,98.14946618,643.9806252,19.28150721,1.646582902,36.26254461,MODERATE,7.79,176.6,41.7,10,79.4
128.0644653,131.7103864,965.1856616,0.75590665,0.514352092,71.77693649,MODERATE,7.4,166.1,81,10,80.2
135.8026353,140.4361615,874.4800239,15.96987304,8.732892443,34.22082397,MODERATE,8.75,190.2,43.5,10,77.5
102.4564121,105.2163064,579.0580105,3.945474138,11.69152398,48.73102783,MODERATE,7.14,167,53.5,10,80.7
6.766649328,7.269784551,988.7511407,2.657617555,14.81095737,59.88708473,MODERATE,7.79,179.3,70.2,10,79.4
109.7041601,105.7494014,1042.21918,11.55033255,4.11792958,48.35859684,MODERATE,7.88,177.2,60.8,10,79.2
122.8303906,124.9791699,903.25381,11.9606125,5.365002363,54.12926401,MODERATE,7.78,183.3,62.4,10,79.4
5.148805846,9.117114938,1194.615053,6.292265628,16.1237339,35.13002454,MODERATE,7.87,181.5,45.5,10,79.3
98.19785129,93.48995757,1429.386974,7.569769466,8.683479579,33.69084499,MODERATE,9.25,192,49,10,76.5
23.98029829,24.39980167,838.568403,2.578650645,27.70126985,30.27486388,MODERATE,8.04,180.6,38.2,10,78.9
138.6531519,141.0340652,749.3587567,21.31054048,5.063815132,39.57757073,MODERATE,9.31,190.9,46.4,10,76.4
107.6868643,108.3375485,732.3017807,6.62758123,1.996100355,53.74503069,MODERATE,8.06,172.6,61.6,10,78.9
124.3760223,124.3387256,695.5349827,14.60022194,6.513449807,40.35702395,MODERATE,8.04,177.2,47.3,10,78.9
114.8267846,119.4656348,1215.571408,5.571292985,8.392528021,32.4001086,MODERATE,8.96,196.6,44.9,10,77.1
129.1395724,131.3389928,1296.694234,0.00022273,4.764562811,48.26065967,MODERATE,7,171.4,61.4,10,81
128.9038283,129.3815133,1664.517688,5.412699471,6.191036973,52.94854277,MODERATE,9.37,189,69.3,10,76.3
80.04036023,80.14469433,512.8221007,8.207022719,26.89993746,35.0580101,MODERATE,8.75,194,38.4,10,77.5
27.27126985,23.92011666,3328.343421,1.237719152,2.787781518,30.38856748,MODERATE,11.32,214.1,61.8,10,72.4
144.174143,144.2137281,1728.563747,12.00597137,6.60442562,36.77062561,MODERATE,9.93,205.1,53.9,10,75.1
95.12437265,96.39878797,596.0520094,1.523304049,1.528511905,89.04010523,MODERATE,5.93,143.7,94.3,10,83.1
40.7099291,40.2669378,2533.81116,2.951508273,5.648378583,44.6906879,MODERATE,10.29,202.6,69.1,10,74.4
126.8399301,126.399534,1116.402549,4.525449428,6.923209506,55.19532754,MODERATE,8.5,187.5,66.1,10,78
97.52452988,98.85209518,921.9147529,10.78638058,5.225487671,37.5915181,MODERATE,8.29,182.7,46.4,10,78.4
13.04801399,8.625096453,1419.490855,16.7248723,4.989243049,30.06349192,MODERATE,9.83,200.7,43.4,10,75.3
119.9022901,120.50377,789.9830229,2.891142735,18.14323788,38.74966675,MODERATE,8.01,175.1,45.5,10,79
117.9301437,121.1905904,681.4097962,15.66989126,5.844255524,34.32905657,MODERATE,8.61,185,42.1,10,77.8
93.59996492,95.38270521,1253.94507,15.79959459,1.05553745,45.28054985,MODERATE,9.33,185,57.8,10,76.3
88.10501692,87.61964392,3469.302469,0.439540216,1.466773581,35.36092914,MODERATE,13.12,239.7,70.3,10,68.8
38.60231029,42.27443031,832.5732346,0.160790492,0.798882775,56.57369449,MODERATE,7.02,168.5,65.8,10,81
97.52452988,98.85209518,921.9147529,10.78638058,5.225487671,37.5915181,MODERATE,7.87,179.3,44.6,10,79.3
137.2839241,136.904745,552.9828034,3.879189694,6.242757149,58.9885031,MODERATE,6.09,161.2,64.9,10,82.8
87.70525568,86.4937305,561.839968,13.60968134,10.95424601,35.59934415,MODERATE,7.86,178.3,41.3,10,79.3
135.1655378,136.3421741,1329.438664,0.350138641,4.943523809,72.34148336,MODERATE,8.41,178.2,86.7,10,78.2
120.5361128,121.9868158,1581.795814,5.798337828,0.834856387,50.34820579,MODERATE,9.3,192.7,65.1,10,76.4
67.686758,63.50856673,792.6616154,4.156637323,6.189178002,62.61449259,MODERATE,6.97,176.7,71.4,10,81.1
97.52452988,98.85209518,921.9147529,10.78638058,5.225487671,37.5915181,MODERATE,7.71,172.6,45.7,10,79.6
129.1395724,131.3389928,1296.694234,0.00022273,4.764562811,48.26065967,MODERATE,7.85,177.4,63.3,10,79.3
95.12437265,96.39878797,596.0520094,1.523304049,1.528511905,89.04010523,MODERATE,6.73,155.6,96.7,10,81.5
31.0079774,31.08221508,1312.479342,11.64404452,9.366045975,33.1652522,MODERATE,8.83,186,48.2,10,77.3
147.0145048,143.6583692,522.0355724,10.03591971,6.220552405,41.18523962,MODERATE,7.74,185.3,45.4,10,79.5
145.3349857,142.2976831,1958.952983,2.17219495,11.95703446,33.12889314,MODERATE,10.58,199.3,53.2,10,73.8
64.93350082,62.41453801,1027.586561,3.449830956,18.59153634,43.47510818,MODERATE,7.21,173,50.3,10,80.6
34.61480782,35.02931928,1956.0023,3.213110271,0.92037157,69.83212259,MODERATE,9.04,202.4,87.6,10,76.9
79.97843743,77.96444622,915.8499356,18.50739917,5.024611775,37.15702211,MODERATE,8.94,187.8,46.7,10,77.1
45.43280726,44.19926964,1502.682931,0.164354287,14.12959893,47.65219595,MODERATE,8.78,190,62.9,10,77.4
118.4813213,116.8575405,1145.879467,0.410677205,27.88499752,31.2680803,MODERATE,8.87,187.7,41.9,10,77.3
71.85518491,70.60370209,954.0845414,0.950826413,13.87533613,56.24641807,MODERATE,7.64,175.2,65.4,10,79.7
108.6947005,112.4349015,834.3386238,3.894742174,12.29965579,36.18820019,MODERATE,6.78,165.3,44.2,10,81.4
98.49854349,98.85898041,1356.054597,9.399995964,1.35199695,32.8512221,MODERATE,8.27,178.2,48,10,78.5
31.24283791,34.46777855,706.6786471,9.200269747,3.54096091,35.53155453,MODERATE,7.52,179.9,42.8,10,80
146.5548376,148.6102416,1522.698108,13.64698014,4.199584414,37.09179198,MODERATE,9.96,204.7,53.6,10,75.1
78.09627875,73.96367845,1067.295803,8.722047031,14.90899096,32.41806973,MODERATE,8.78,187.7,44.7,10,77.4
31.24283791,34.46777855,706.6786471,9.200269747,3.54096091,35.53155453,MODERATE,7.12,174.8,42.2,10,80.8
107.1321822,106.9320429,991.6186091,20.85863384,0.868426886,55.1519726,MODERATE,9.27,192.6,66.1,10,76.5
35.18790366,37.14484781,954.9357498,7.100322199,13.8438873,39.67248638,MODERATE,9.08,197.1,49.2,10,76.8
14.23957945,15.72158219,1044.973188,17.55854775,5.696124791,40.21903743,MODERATE,8.23,186.9,50.3,10,78.5
45.43280726,44.19926964,1502.682931,0.164354287,14.12959893,47.65219595,MODERATE,8.71,186.4,63.4,10,77.6
80.04036023,80.14469433,512.8221007,8.207022719,26.89993746,35.0580101,MODERATE,8.71,184.1,40.2,10,77.6
132.7813281,132.8804065,944.8846394,13.15652591,6.849234644,38.56180281,MODERATE,8.48,179.7,48.4,10,78
98.19785129,93.48995757,1429.386974,7.569769466,8.683479579,33.69084499,MODERATE,9.32,197,48.4,10,76.4
55.45581593,59.46800138,2151.036341,6.26034878,2.262826742,35.48441987,MODERATE,10.65,205.4,58.5,10,73.7
28.42388948,31.86094435,1721.721586,2.252253642,3.195342517,34.93274389,MODERATE,8.21,183.1,52.7,10,78.6
123.2280948,125.1934014,1847.09868,3.947606449,2.018960579,50.1711259,MODERATE,9.17,181.2,68,10,76.7
14.48017053,9.58131655,1609.490162,0.20090838,6.065097616,42.75003899,MODERATE,8.87,194.6,58.3,10,77.3
120.2020716,122.4220829,1275.961084,8.45362784,1.511549252,45.13884338,MODERATE,8.56,189.1,56.6,10,77.9
112.5324638,107.9071774,540.8605848,8.790729133,16.89270664,33.11445581,MODERATE,7.89,173.3,39.5,10,79.2
135.1655378,136.3421741,1329.438664,0.350138641,4.943523809,72.34148336,MODERATE,8.31,176.6,85,10,78.4
125.1681322,124.929567,542.3295776,35.90545946,1.308331217,33.68597758,MODERATE,9.56,202.4,39.7,10,75.9
147.0145048,143.6583692,522.0355724,10.03591971,6.220552405,41.18523962,MODERATE,7.76,177.3,47.1,10,79.5
46.58674682,50.17601459,1547.088444,0.94090256,1.190985335,52.55465472,MODERATE,8.57,185.8,68.3,10,77.9
104.0576608,107.0060474,739.459461,17.11785822,4.834889357,40.6669206,MODERATE,8.26,188.9,48.1,10,78.5
44.23927691,44.29407723,602.0305939,2.464866636,28.73344058,30.77548781,MODERATE,7.99,180.8,35.8,10,79
123.2280948,125.1934014,1847.09868,3.947606449,2.018960579,50.1711259,MODERATE,8.57,189.5,68.5,10,77.9
145.1208287,145.9806,1581.16404,11.66365312,1.805894108,51.72916204,MODERATE,8.94,190.6,67.1,10,77.1
42.79637423,41.57660583,1343.107419,5.642582163,0.75943166,69.43204704,MODERATE,8.94,194.1,82.1,10,77.1
97.98275301,102.9597422,2044.573297,6.117469352,3.331178281,31.3878537,MODERATE,10.42,198.1,51.8,11.7,73.3
93.59996492,95.38270521,1253.94507,15.79959459,1.05553745,45.28054985,MODERATE,8.9,191.4,59.5,10,77.2
75.24293239,73.69524011,1251.140163,7.187194121,7.246082376,57.00780567,MODERATE,8.56,184.7,69.3,10,77.9
8.356034354,12.39065113,1041.511637,10.11747552,9.360507477,40.31001995,MODERATE,7.76,170.1,50.5,10,79.5
1.800770005,5.051735659,500.0363489,5.005359327,9.307582451,61.75239341,MODERATE,6.34,156.4,66.5,10,82.3
95.34151906,96.30037941,1859.109818,15.73662143,1.865309822,34.51160211,MODERATE,10.84,205.5,54.2,10,73.3
77.6809298,77.26310537,700.7699298,1.627977046,34.75382666,30.55677865,MODERATE,7.91,179.2,37.7,10,79.2
31.0079774,31.08221508,1312.479342,11.64404452,9.366045975,33.1652522,MODERATE,8.87,190.9,46,10,77.3
59.80134503,59.30868221,889.8736589,12.10294746,15.09014078,45.33496084,MODERATE,9.69,199.1,54.5,10,75.6
4.296889697,4.611305407,991.9178991,14.88788569,8.979917016,33.70474517,MODERATE,8.79,187.6,43.3,10,77.4
88.10501692,87.61964392,3469.302469,0.439540216,1.466773581,35.36092914,MODERATE,11.09,210.6,71,10,72.8
147.0145048,143.6583692,522.0355724,10.03591971,6.220552405,41.18523962,MODERATE,7.18,165,45.6,10,80.6
8.356034354,12.39065113,1041.511637,10.11747552,9.360507477,40.31001995,MODERATE,9.23,195.4,50.4,10,76.5
61.54555828,61.97272453,1837.78042,12.06273703,3.909731835,37.02716842,MODERATE,10.29,200.5,56.6,10,74.4
140.3068594,144.6749546,1483.886731,7.60622116,1.02841256,37.12533813,MODERATE,9.57,190.9,52.1,10,75.9
143.5915077,142.5731638,2975.389479,0.865671072,1.147128948,43.43473892,MODERATE,12.29,225.5,73.3,10,70.4
107.6868643,108.3375485,732.3017807,6.62758123,1.996100355,53.74503069,MODERATE,7.5,178.5,60.7,10,80
85.55809881,85.16027137,839.5802311,9.067659106,22.95714692,33.53328156,MODERATE,8.95,187,43,10,77.1
113.3552834,115.8170274,772.8954238,8.179206233,11.59339664,39.05795719,MODERATE,6.83,168.1,47.8,10,81.3
128.6346211,129.0078002,855.4749124,2.920464577,19.95640972,40.69090125,MODERATE,8.49,185.3,49.6,10,78
85.55809881,85.16027137,839.5802311,9.067659106,22.95714692,33.53328156,MODERATE,8.01,178.7,42.3,10,79
17.77983614,19.14607803,509.432215,4.910454643,25.65460838,34.76986802,MODERATE,8.99,188.9,40,10,77
